fichier	dossier	loc	utt	token	age	annee	FUT	CONJ	SUBJ	INF	prorel	conj	comme	PPRE	prep+inf	n+conj+det	n+adj	n+prep+n	cest+++que	ya+++qu	v+inf	dit+qu	plus+qu	proobj
../tcof/chi-long-metaok/sarah12_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	10	261	26;	26	0	0	0	0	5	19	0	0	0	0	0	2	2	0	3	1	0	0	
../tcof/chi-long-metaok/sarah1_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	18	325	26;	26	1	0	0	0	1	28	1	0	3	0	0	3	2	0	1	1	0	0	
../tcof/chi-long-metaok/sarah2_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	3	309	26;	26	2	0	0	0	2	19	1	0	5	0	1	4	2	0	1	1	0	0	
../tcof/chi-long-metaok/sarah3_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	7	247	26;	26	0	0	0	2	2	25	0	0	0	1	1	1	2	0	1	0	0	0	
../tcof/chi-long-metaok/sarah4_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	6	362	26;	26	0	0	0	0	3	26	1	0	5	0	1	6	2	0	5	1	0	0	
../tcof/chi-long-metaok/sarah5_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	23	652	26;	26	5	3	0	1	17	52	0	0	7	5	2	7	5	0	6	4	1	0	
../tcof/chi-long-metaok/sarah6_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	6	331	26;	26	2	0	0	1	8	9	0	0	3	0	0	6	2	0	3	1	0	0	
../tcof/chi-long-metaok/sarah7_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	5	300	26;	26	1	0	0	0	2	21	0	0	1	0	0	3	0	0	1	2	0	0	
../tcof/chi-long-metaok/sarah8_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	15	309	26;	26	2	2	0	1	14	16	0	0	1	0	0	1	4	0	0	1	0	0	
../tcof/chi-long-metaok/sarah9_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	3	180	26;	26	0	0	0	2	2	5	0	0	1	0	4	2	3	0	0	0	0	0	
../tcof/chi-long-metaok/valentine1_sow.tei_corpo2_tto.cha 	 LONG 	 ADU 	31	714	25;	25	4	0	0	1	5	50	0	0	8	0	2	10	0	0	5	1	1	0	
../tcof/chi-long-metaok/valentine2_sow.tei_corpo2_tto.cha 	 LONG 	 ADU 	40	905	25;	25	4	0	0	0	10	54	0	0	10	0	3	15	0	0	7	3	0	0	
../tcof/chi-long-metaok/valentine3_sow.tei_corpo2_tto.cha 	 LONG 	 ADU 	29	448	25;	25	2	0	0	3	9	37	0	0	5	0	1	5	0	0	4	1	0	0	
../tcof/chi-long-metaok/valentine4_sow.tei_corpo2_tto.cha 	 LONG 	 ADU 	100	1819	25;	25	6	3	0	7	40	168	1	0	20	5	2	19	5	0	21	8	5	0	
../tcof/chi-long-metaok/valentine5_sow.tei_corpo2_tto.cha 	 LONG 	 ADU 	77	1602	25;	25	4	1	0	5	30	142	1	0	19	6	1	21	4	0	15	9	5	0	
../tcof/chi-long-metaok/valentine6_sow.tei_corpo2_tto.cha 	 LONG 	 ADU 	60	1253	25;	25	1	1	0	0	34	100	1	0	9	10	4	17	2	0	15	1	0	0	
../tcof/chi-long-metaok/vincent10_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	8	291	26;	26	0	0	0	0	3	21	0	0	4	0	2	2	1	0	3	1	0	0	
../tcof/chi-long-metaok/vincent11_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	12	341	26;	26	1	0	0	0	7	18	1	0	3	0	2	3	4	0	0	0	0	0	
../tcof/chi-long-metaok/vincent12_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	3	132	26;	26	1	0	0	0	0	7	0	0	3	0	0	1	1	0	1	0	0	0	
../tcof/chi-long-metaok/vincent13_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	3	158	26;	26	0	0	0	0	0	5	0	0	2	1	0	2	1	0	3	1	0	0	
../tcof/chi-long-metaok/vincent14_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	0	77	26;	26	0	0	0	0	0	4	0	0	1	0	0	2	1	0	1	0	0	0	
../tcof/chi-long-metaok/vincent15_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	0	76	26;	26	0	0	0	0	0	4	0	0	1	0	0	1	0	0	0	0	0	0	
../tcof/chi-long-metaok/vincent16_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	0	51	26;	26	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	
../tcof/chi-long-metaok/vincent17_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	5	191	26;	26	0	0	0	2	2	14	0	0	0	0	1	2	0	0	2	3	0	0	
../tcof/chi-long-metaok/vincent18_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	6	105	26;	26	0	0	0	0	3	9	0	0	0	0	0	0	2	0	1	0	0	0	
../tcof/chi-long-metaok/vincent19_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	2	138	26;	26	0	0	0	0	0	7	0	0	0	2	1	2	1	0	0	0	0	0	
../tcof/chi-long-metaok/vincent1_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	32	539	26;	26	0	0	0	0	9	56	1	0	2	4	5	4	4	0	6	0	0	0	
../tcof/chi-long-metaok/vincent20_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	19	543	26;	26	5	1	0	2	8	40	1	0	1	0	1	4	2	0	1	0	0	0	
../tcof/chi-long-metaok/vincent21_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	7	204	26;	26	0	0	0	0	1	6	0	0	0	0	1	1	0	0	0	0	0	0	
../tcof/chi-long-metaok/vincent22_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	3	222	26;	26	0	1	0	1	1	12	2	0	3	1	2	1	0	0	2	1	0	0	
../tcof/chi-long-metaok/vincent2_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	19	495	26;	26	2	0	0	0	5	43	0	0	3	4	7	7	3	0	2	1	0	0	
../tcof/chi-long-metaok/vincent3_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	30	536	26;	26	3	1	0	2	10	44	0	0	1	1	7	10	3	0	2	1	1	0	
../tcof/chi-long-metaok/vincent4_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	19	605	26;	26	0	0	0	1	3	49	1	0	7	4	12	7	5	0	5	0	2	0	
../tcof/chi-long-metaok/vincent5_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	13	261	26;	26	0	0	0	0	4	17	0	0	1	0	1	8	2	0	3	0	0	0	
../tcof/chi-long-metaok/vincent6_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	4	212	26;	26	0	0	0	0	2	7	0	0	5	0	0	0	2	0	3	0	0	0	
../tcof/chi-long-metaok/vincent7_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	3	100	26;	26	0	0	0	0	0	3	0	0	0	1	0	2	0	0	0	0	0	0	
../tcof/chi-long-metaok/vincent8_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	12	440	26;	26	0	1	0	0	2	40	1	0	0	5	0	5	2	0	3	3	0	0	
../tcof/chi-long-metaok/vincent9_can.tei_corpo2_tto.cha 	 LONG 	 ADU 	5	166	26;	26	0	0	0	0	1	5	0	0	0	0	0	4	0	0	0	1	0	0	
../tcof/chi-phi-metaok/alexandre_lorraine_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	5	1584	9;09.17	9	0	1	0	2	2	62	0	0	5	0	1	3	3	0	1	1	0	0	
../tcof/chi-phi-metaok/alexandre_tristan_cm2_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	15	2158	11;	11	0	2	0	11	14	61	3	0	9	4	2	5	7	0	12	3	2	0	
../tcof/chi-phi-metaok/amelie_mathieu_cm1_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	3	799	10;	10	0	1	0	1	2	29	1	0	1	0	0	0	1	0	4	1	0	0	
../tcof/chi-phi-metaok/amel_ophelia_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	13	1298	6;09.17	6	0	0	0	17	8	75	6	0	4	1	0	3	1	0	6	1	0	0	
../tcof/chi-phi-metaok/antoine_quentin_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	12	1723	7;04.24	7	1	1	0	15	9	82	7	0	5	2	2	13	1	0	1	1	1	0	
../tcof/chi-phi-metaok/arthur_paul_ce1_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	10	2906	7;03.17	7	0	2	0	51	18	228	20	0	3	1	4	13	3	0	10	2	3	0	
../tcof/chi-phi-metaok/aurelia_lea_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	1	1014	6;02.12	6	0	1	0	22	8	92	2	0	3	2	0	4	2	0	6	3	0	0	
../tcof/chi-phi-metaok/axel_adam_cm1_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	19	2376	10;02.11	10	1	3	0	3	3	63	7	0	6	1	2	3	9	0	10	0	0	0	
../tcof/chi-phi-metaok/benjamin_valentin_ce1_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	22	2587	7;09.17	7	1	1	0	23	15	127	15	0	5	0	2	4	10	0	7	3	1	0	
../tcof/chi-phi-metaok/cassiope_anais_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	2	1314	8;08.11	8	0	5	0	24	13	117	11	0	4	2	2	6	11	0	6	3	1	0	
../tcof/chi-phi-metaok/chloe_nathan_cm1_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	8	1698	10;01.05	10	6	3	0	3	9	94	1	0	7	3	3	6	3	0	14	3	1	0	
../tcof/chi-phi-metaok/clara_mathilde_cm1_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	2	829	10;04.24	10	0	0	0	0	3	35	4	0	7	2	1	0	3	0	3	3	1	0	
../tcof/chi-phi-metaok/clemence_marine_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	3	1217	8;05.30	8	2	2	0	2	8	57	2	0	1	0	0	1	3	0	4	2	0	0	
../tcof/chi-phi-metaok/damien_benjamin_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	2	1184	9;03.18	9	1	2	0	7	5	49	0	0	3	0	5	6	1	0	5	2	1	0	
../tcof/chi-phi-metaok/dany_flavien_cm1_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	1	1738	10;	10	0	5	0	3	5	133	13	0	15	4	7	3	9	0	18	1	2	0	
../tcof/chi-phi-metaok/elodie_charlotte_cm2_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	2	2073	10;09.17	10	2	1	0	1	14	111	12	0	5	2	1	2	8	0	16	2	3	0	
../tcof/chi-phi-metaok/ema_chiara_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	9	1717	7;02.12	7	0	3	0	29	7	81	7	0	1	1	3	3	5	0	2	3	0	0	
../tcof/chi-phi-metaok/eva_kiyane_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	5	566	6;05.30	6	0	0	0	1	0	14	0	0	0	0	0	0	0	0	0	0	0	0	
../tcof/chi-phi-metaok/farah_vanessa_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	2	1008	6;05.30	6	0	0	0	2	2	24	0	0	0	0	0	0	0	0	1	0	0	0	
../tcof/chi-phi-metaok/florent_tony_cm1_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	13	818	9;09.17	9	0	0	0	0	3	53	4	0	4	2	1	4	3	0	5	1	0	0	
../tcof/chi-phi-metaok/gaetan_corentin_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	12	2044	9;	9	3	5	0	12	9	92	7	0	8	1	3	1	4	0	7	1	0	0	
../tcof/chi-phi-metaok/gregori_hugo_cm2_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	8	1123	10;09.17	10	1	1	0	5	1	43	0	0	3	1	3	1	2	0	5	0	1	0	
../tcof/chi-phi-metaok/gregory_clement_cm2_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	4	1167	11;05.30	11	0	2	0	8	7	66	2	0	2	1	1	1	3	0	5	1	0	0	
../tcof/chi-phi-metaok/hugo_julien_ce1_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	22	2257	7;09.17	7	0	0	0	20	15	101	12	0	5	2	3	7	6	0	6	0	2	0	
../tcof/chi-phi-metaok/jeremy_kilian_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	6	2445	6;09.17	6	1	0	0	28	14	130	10	0	4	1	7	1	4	0	10	0	1	0	
../tcof/chi-phi-metaok/julianne_laura_cm1_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	2	1066	10;02.11	10	0	0	0	2	3	18	2	0	0	1	1	1	3	0	2	0	0	0	
../tcof/chi-phi-metaok/kenza_gabrielle_ce1_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	5	2824	8;	8	1	5	0	48	21	186	8	0	8	4	3	18	5	0	8	0	0	0	
../tcof/chi-phi-metaok/laura_logan_cm1_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	4	992	9;08.11	9	3	0	0	7	2	36	1	0	1	1	0	2	4	0	6	3	4	0	
../tcof/chi-phi-metaok/lea_anissa_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	6	1428	7;	7	0	1	0	2	5	149	24	0	1	3	3	5	2	0	9	5	1	0	
../tcof/chi-phi-metaok/leandro_lucas_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	49	3810	8;07.05	8	5	6	0	21	12	102	9	0	2	1	4	4	9	0	11	6	0	0	
../tcof/chi-phi-metaok/lina_alexandre_cm1_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	10	2450	9;04.24	9	23	7	0	0	12	123	2	0	8	0	5	3	11	0	15	11	5	0	
../tcof/chi-phi-metaok/loic_theo_ce1_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	12	2911	7;10.23	7	1	0	0	26	12	112	11	0	3	3	4	2	6	0	8	5	1	0	
../tcof/chi-phi-metaok/louame_carla_cm2_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	0	891	11;01.05	11	7	1	0	0	7	55	2	0	3	0	1	1	8	0	6	1	0	0	
../tcof/chi-phi-metaok/marina_margaux_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	65	2922	9;02.11	9	5	5	0	28	18	183	25	0	17	6	3	14	13	0	26	7	2	0	
../tcof/chi-phi-metaok/marine_alicia_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	8	3101	9;03.18	9	5	0	0	27	14	167	20	0	13	3	5	14	10	0	16	10	3	0	
../tcof/chi-phi-metaok/mathieu_nicolas_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	16	3313	8;07.05	8	9	6	0	27	18	153	20	0	11	1	3	15	7	0	17	3	0	0	
../tcof/chi-phi-metaok/maxime_cynthia_cm1_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	14	3255	10;03.18	10	1	1	0	4	7	38	1	0	1	0	0	2	5	0	6	0	2	0	
../tcof/chi-phi-metaok/maxime_lucas_cm1_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	31	2951	10;	10	1	1	0	22	1	100	3	0	4	2	4	5	5	0	6	5	1	0	
../tcof/chi-phi-metaok/maxime_pierre_ce1_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	14	1549	8;02.11	8	0	8	0	3	8	69	6	0	6	2	3	5	7	0	3	3	1	0	
../tcof/chi-phi-metaok/melissa_capucine_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	3	1021	6;05.30	6	2	5	0	14	13	81	4	0	3	1	0	1	1	0	9	1	0	0	
../tcof/chi-phi-metaok/noemie_angeline_cm1_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	1	417	9;09.17	9	0	1	0	0	1	23	2	0	1	2	3	0	1	0	1	1	0	0	
../tcof/chi-phi-metaok/nolan_dylan_ce1_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	9	985	8;	8	0	0	0	10	4	42	4	0	2	4	4	3	1	0	2	0	0	0	
../tcof/chi-phi-metaok/oceane_zoe_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	6	1221	7;02.12	7	1	2	0	2	5	71	1	0	6	1	0	2	3	0	6	4	0	0	
../tcof/chi-phi-metaok/ophlie_emel_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	22	2928	8;05.30	8	1	2	0	20	8	140	16	0	1	1	6	8	4	0	7	4	0	0	
../tcof/chi-phi-metaok/pauline_mani_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	19	1937	6;09.17	6	4	8	0	7	11	71	10	0	6	0	1	5	2	0	11	1	0	0	
../tcof/chi-phi-metaok/pierre_yanis_ce1_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	17	1594	7;08.11	7	0	2	0	20	11	74	6	0	2	0	1	4	3	0	7	0	1	0	
../tcof/chi-phi-metaok/robin_thibaut_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	3	1331	7;01.05	7	1	0	0	2	9	78	6	0	3	1	3	1	0	0	3	1	1	0	
../tcof/chi-phi-metaok/romain_mehdi_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	19	2383	6;05.30	6	1	1	0	16	11	177	7	0	1	3	3	3	3	0	10	0	1	0	
../tcof/chi-phi-metaok/roxane_elena_cm2_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	0	712	10;07.05	10	1	1	0	5	2	24	0	0	0	0	1	0	0	0	0	0	1	0	
../tcof/chi-phi-metaok/sarah_carla_cm2_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	1	818	11;	11	1	0	0	1	2	47	0	0	3	0	2	1	2	0	4	2	0	0	
../tcof/chi-phi-metaok/sarah_celine_ce1_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	16	879	7;09.17	7	0	0	0	0	2	14	0	0	1	0	0	1	1	0	0	0	0	0	
../tcof/chi-phi-metaok/sarah_julien_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	13	1110	8;03.18	8	0	0	0	7	9	76	1	0	1	1	0	2	3	0	7	3	0	0	
../tcof/chi-phi-metaok/sebastien_kevin_cm2_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	5	871	11;	11	3	1	0	1	2	47	0	0	3	4	1	1	3	0	7	1	2	0	
../tcof/chi-phi-metaok/serena_fabien_ce1_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	2	1874	7;10.23	7	2	0	0	22	8	107	5	0	6	1	0	5	4	0	6	3	6	0	
../tcof/chi-phi-metaok/severine_camille_ce1_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	5	998	7;07.05	7	0	0	0	3	3	16	1	0	0	2	0	1	0	0	0	0	0	0	
../tcof/chi-phi-metaok/solene_sofia_cm1_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	10	2167	10;02.11	10	7	9	0	3	16	160	5	0	9	0	5	11	16	0	12	12	4	0	
../tcof/chi-phi-metaok/thomas_allan_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	6	1960	6;09.17	6	0	3	0	13	9	58	4	0	1	0	1	3	1	0	3	0	1	0	
../tcof/chi-phi-metaok/valentine_camille_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	2	1196	9;	9	0	1	0	1	3	76	2	0	1	0	2	0	5	0	4	5	1	0	
../tcof/chi-phi-metaok/valentin_manel_ce1_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	19	1357	8;	8	1	0	0	9	5	59	2	0	2	0	3	1	2	0	2	1	0	0	
../tcof/chi-phi-metaok/vincent_yvelise_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	25	1832	8;	8	5	0	0	13	15	86	5	0	5	1	4	12	5	0	12	0	0	0	
../tcof/chi-phi-metaok/walid_logan_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	5	1980	8;10.23	8	1	2	0	12	9	59	2	0	2	0	1	2	1	0	3	1	1	0	
../tcof/chi-phi-metaok/xavier_thomas_cm2_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	1	2170	11;05.30	11	4	6	0	0	18	158	11	0	20	3	4	5	13	0	24	6	3	0	
../tcof/chi-phi-metaok/yaelle_aurelia_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	4	647	6;09.17	6	0	0	0	6	2	12	0	0	0	1	0	1	0	0	0	0	0	0	
../tcof/chi-phi-metaok/yaelle_elena_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 CHI 	5	1158	7;	7	1	2	0	7	6	53	5	0	3	3	3	2	2	0	1	0	0	0	
../tcof/chi-phi-metaok/alexandre_lorraine_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	190	1896	46;	46	7	14	0	13	26	221	7	0	11	4	3	11	12	0	12	9	0	0	
../tcof/chi-phi-metaok/alexandre_tristan_cm2_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	124	1587	46;	46	8	6	0	11	20	164	9	0	7	7	2	3	14	0	21	13	6	0	
../tcof/chi-phi-metaok/amelie_mathieu_cm1_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	191	1727	46;	46	5	12	0	8	27	166	8	0	14	3	2	3	14	0	29	18	2	0	
../tcof/chi-phi-metaok/amel_ophelia_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	231	2161	46;	46	4	10	0	27	38	232	10	0	10	1	1	7	10	0	11	9	1	0	
../tcof/chi-phi-metaok/antoine_quentin_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	106	1024	46;	46	0	9	0	10	15	105	0	0	1	1	2	1	4	0	3	2	0	0	
../tcof/chi-phi-metaok/arthur_paul_ce1_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	104	1558	46;	46	3	7	0	16	25	163	11	0	6	3	3	11	7	0	9	11	1	0	
../tcof/chi-phi-metaok/aurelia_lea_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	101	1259	46;	46	3	15	0	25	24	146	7	0	5	6	1	6	16	0	9	7	1	0	
../tcof/chi-phi-metaok/axel_adam_cm1_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	249	2764	46;	46	15	8	0	18	36	291	9	0	24	4	3	12	40	0	21	33	6	0	
../tcof/chi-phi-metaok/benjamin_valentin_ce1_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	116	1699	46;	46	4	3	0	17	24	183	14	0	5	6	6	9	11	0	11	14	2	0	
../tcof/chi-phi-metaok/cassiope_anais_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	206	1932	46;	46	10	11	0	17	27	224	17	0	7	3	3	6	12	0	16	16	2	0	
../tcof/chi-phi-metaok/chloe_nathan_cm1_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	156	1594	46;	46	7	4	0	5	16	127	5	0	12	0	4	8	19	0	8	10	4	0	
../tcof/chi-phi-metaok/clara_mathilde_cm1_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	189	1897	46;	46	11	8	0	6	21	179	7	0	16	3	0	3	30	0	22	28	2	0	
../tcof/chi-phi-metaok/clemence_marine_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	76	790	46;	46	4	9	0	3	19	84	5	0	3	2	0	1	7	0	10	9	0	0	
../tcof/chi-phi-metaok/damien_benjamin_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	179	1892	46;	46	2	10	0	16	17	197	10	0	11	0	5	10	14	0	19	19	0	0	
../tcof/chi-phi-metaok/dany_flavien_cm1_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	122	1572	46;	46	2	13	0	8	16	131	6	0	12	1	1	10	18	0	18	12	3	0	
../tcof/chi-phi-metaok/elodie_charlotte_cm2_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	117	1362	46;	46	8	5	0	0	16	131	3	0	11	3	2	7	14	0	17	15	0	0	
../tcof/chi-phi-metaok/ema_chiara_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	171	1724	46;	46	2	22	0	12	26	167	10	0	7	4	1	10	8	0	11	8	0	0	
../tcof/chi-phi-metaok/eva_kiyane_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	72	886	46;	46	3	7	0	2	13	115	6	0	0	0	1	3	3	0	5	3	0	0	
../tcof/chi-phi-metaok/farah_vanessa_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	153	1472	46;	46	2	8	0	12	19	169	6	0	3	3	7	4	6	0	10	15	0	0	
../tcof/chi-phi-metaok/florent_tony_cm1_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	176	1843	46;	46	6	20	0	8	39	207	11	0	9	2	2	9	15	0	26	20	2	0	
../tcof/chi-phi-metaok/gaetan_corentin_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	150	2176	46;	46	17	17	0	7	24	217	12	0	17	4	3	16	16	0	18	16	2	0	
../tcof/chi-phi-metaok/gregori_hugo_cm2_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	223	2429	46;	46	6	5	0	13	48	210	5	0	13	6	6	5	26	0	35	22	4	0	
../tcof/chi-phi-metaok/gregory_clement_cm2_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	159	1635	46;	46	9	6	0	7	25	173	6	0	13	1	5	2	24	0	23	20	8	0	
../tcof/chi-phi-metaok/hugo_julien_ce1_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	163	1611	46;	46	3	12	0	18	21	187	10	0	3	3	4	6	20	0	10	7	3	0	
../tcof/chi-phi-metaok/jeremy_kilian_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	165	1575	46;	46	1	20	0	19	24	171	6	0	3	0	0	0	8	0	10	9	1	0	
../tcof/chi-phi-metaok/julianne_laura_cm1_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	142	1297	46;	46	6	3	0	5	14	135	3	0	5	2	4	3	14	0	5	6	3	0	
../tcof/chi-phi-metaok/kenza_gabrielle_ce1_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	91	1385	46;	46	3	5	0	8	27	155	6	0	10	5	1	8	11	0	10	8	0	0	
../tcof/chi-phi-metaok/laura_logan_cm1_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	142	1251	46;	46	8	9	0	3	12	134	11	0	12	2	2	6	11	0	12	8	0	0	
../tcof/chi-phi-metaok/lea_anissa_cp_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	178	1855	46;	46	2	13	0	8	40	183	8	0	5	5	1	5	10	0	19	12	0	0	
../tcof/chi-phi-metaok/leandro_lucas_ce2_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	114	1561	46;	46	5	18	0	19	28	157	7	0	6	0	3	8	12	0	14	23	0	0	
../tcof/chi-phi-metaok/lina_alexandre_cm1_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	118	1426	46;	46	14	8	0	2	33	135	6	0	11	1	3	10	18	0	19	17	3	0	
../tcof/chi-phi-metaok/loic_theo_ce1_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	126	1572	46;	46	0	8	0	11	19	146	4	0	5	3	2	3	16	0	10	18	0	0	
../tcof/chi-phi-metaok/louame_carla_cm2_proinf.tei_corpo2_tto.cha 	 PHI 	 ADU 	212	1976	46;	46	12	9	0	0	25	188	9	0	13	5	7	9	25	0	28	18	0	0	
